Date,Open,High,Low,Close,Adj Close,Volume
1999-12-31,567.382019,567.382019,567.382019,567.382019,364.889923,0
2000-01-03,567.382019,567.382019,567.382019,567.382019,364.889923,0
2000-01-04,571.780029,576.6669919999999,527.7969969999999,539.0369870000001,346.660828,6159885
2000-01-05,536.5930179999999,566.893005,536.5930179999999,562.982971,362.06073,2673798
2000-01-06,586.440979,608.921021,559.073975,605.5,389.4039,2231549
2000-01-07,613.807983,683.203979,613.807983,647.528015,416.432587,4544285
2000-01-10,647.039978,674.4069820000001,605.989014,633.356018,407.318573,1327619
2000-01-11,635.310974,649.971985,605.989014,635.310974,408.575714,1853661
2000-01-12,630.4240110000001,637.265991,625.5369870000001,633.844971,407.632904,901790
2000-01-13,628.4689940000001,659.7459719999999,628.4689940000001,648.994995,417.37600699999996,3556025
2000-01-14,642.153015,664.632996,635.310974,645.573975,415.175964,1086261
2000-01-17,653.0020139999999,653.0020139999999,625.5369870000001,627.492004,403.54715,3885121
2000-01-18,627.97998,643.130005,626.513977,639.221008,411.090179,2338101
2000-01-19,636.288025,659.7459719999999,635.310974,650.460999,418.31881699999997,2001631
2000-01-20,648.017029,703.729004,645.085022,684.669983,440.319122,6803256
2000-01-21,675.383972,687.60199,654.859009,677.8280030000001,435.918884,3482845
2000-01-24,669.52002,677.338989,643.130005,659.257019,423.975586,4221658
2000-01-25,654.859009,669.52002,648.994995,662.1900019999999,425.86196900000004,1278058
2000-01-26,669.52002,669.52002,618.695007,632.3790280000001,406.690125,4901418
2000-01-27,622.60498,637.265991,588.395996,606.966003,390.346741,2562465
2000-01-28,610.8759769999999,618.010986,593.28302,596.215027,383.432709,2508609
2000-01-31,601.10199,601.10199,581.554016,596.215027,383.432709,2453706
2000-02-01,664.632996,664.632996,593.28302,609.898987,392.233032,1925387
2000-02-02,613.807983,660.2349849999999,613.31897,625.5369870000001,402.29003900000004,1792890
2000-02-03,624.070984,644.107971,610.8759769999999,631.401001,406.061157,1094118
2000-02-04,617.7180179999999,645.085022,615.763,627.0029910000001,403.232758,1987646
2000-02-07,640.687012,640.687012,594.26001,598.65802,385.003937,1931029
2000-02-08,598.65802,610.8759769999999,541.47998,567.869995,365.20367400000003,3061909
2000-02-09,557.1190190000001,610.8759769999999,557.1190190000001,586.929993,377.46139500000004,2821554
2000-02-10,586.440979,590.351013,569.825012,575.689026,370.232208,1023165
2000-02-11,595.726013,595.726013,539.526001,545.8790280000001,351.061096,2608807
2000-02-14,552.231995,553.6979980000001,523.887024,540.5029910000001,347.603699,1014414
2000-02-15,518.02301,557.1190190000001,518.02301,548.810974,352.946594,1063946
2000-02-16,547.833984,575.689026,522.909973,567.382019,364.889923,1777106
2000-02-17,573.7349849999999,615.763,554.187012,611.36499,393.175812,2636947
2000-02-18,605.989014,615.763,529.7520139999999,567.869995,365.20367400000003,2137117
2000-02-21,575.88501,575.88501,540.013977,554.674988,356.717834,1554080
2000-02-22,542.4580080000001,581.554016,499.451996,514.60199,330.94638100000003,3869481
2000-02-23,514.60199,537.570984,513.135986,536.10498,344.775269,2994903
2000-02-24,535.908997,565.914978,519.0,523.398987,336.60385099999996,2709259
2000-02-25,527.307983,547.344971,499.94100999999995,507.27099599999997,326.231842,2200856
2000-02-28,519.0,531.705994,504.33898899999997,508.248993,326.860779,1621629
2000-02-29,518.02301,554.674988,507.27099599999997,538.0599980000001,346.032471,2918142
2000-03-01,532.8790280000001,572.757019,522.909973,529.7520139999999,340.689545,3560914
2000-03-02,528.773987,532.684021,482.835999,519.489014,334.089386,1676288
2000-03-03,521.346008,535.616028,501.89599599999997,527.307983,339.11767599999996,4928413
2000-03-06,535.616028,535.616028,483.81399500000003,504.33898899999997,324.34619100000003,2072570
2000-03-07,506.097992,537.570984,459.378998,461.334015,296.689209,5440901
2000-03-08,517.143005,517.143005,426.14700300000004,430.05700700000006,276.574524,3060564
2000-03-09,439.83099400000003,445.69500700000003,411.975006,438.85299699999996,282.231384,1633761
2000-03-10,437.77801500000004,469.64099100000004,437.77801500000004,468.664001,301.403137,2714702
2000-03-13,488.700989,488.700989,441.785004,455.46899400000007,292.91735800000004,1529943
2000-03-14,460.84500099999997,461.627014,427.123993,446.18399000000005,286.946014,2351662
2000-03-15,449.115997,489.678009,449.115997,477.949005,307.37439,4395620
2000-03-16,473.06201200000004,575.689026,473.06201200000004,565.914978,363.94635,7028611
2000-03-17,571.780029,615.763,568.848022,604.033997,388.461212,17226125
2000-03-20,604.033997,615.763,551.2540280000001,583.9970089999999,375.575134,3967731
2000-03-21,585.0729980000001,589.177979,566.893005,570.314026,366.775482,2215537
2000-03-22,576.7650150000001,576.7650150000001,547.344971,562.494995,361.746918,1728361
2000-03-23,554.77301,563.471985,540.5029910000001,563.471985,362.375336,1980709
2000-03-24,571.780029,603.057007,570.117981,586.929993,377.46139500000004,4237738
2000-03-27,576.6669919999999,592.598999,561.028015,581.554016,374.004028,4134540
2000-03-28,593.086975,594.26001,567.185974,586.440979,377.147003,1484509
2000-03-29,583.703979,605.989014,544.413025,587.1740110000001,377.618286,1989767
2000-03-30,590.838989,598.169983,547.344971,571.0469969999999,367.246735,1731809
2000-03-31,585.4630129999999,602.078979,552.231995,582.776001,374.789734,1765528
2000-04-03,582.825012,610.8759769999999,561.028015,599.390991,385.47515899999996,1744175
