Date,Open,High,Low,Close,Adj Close,Volume
1999-12-31,516.98999,516.98999,516.98999,516.98999,219.64032000000003,0
2000-01-03,516.98999,516.98999,516.98999,516.98999,219.64032000000003,0
2000-01-04,509.30700700000006,509.30700700000006,509.30700700000006,509.30700700000006,216.376312,1391817
2000-01-05,512.051025,512.051025,512.051025,512.051025,217.542023,2429030
2000-01-06,507.660004,507.660004,507.660004,507.660004,215.67652900000002,2995056
2000-01-07,497.23300199999994,497.23300199999994,497.23300199999994,497.23300199999994,211.246704,3049181
2000-01-10,506.56298799999996,506.56298799999996,506.56298799999996,506.56298799999996,215.21048,6033331
2000-01-11,501.075012,501.075012,501.075012,501.075012,212.878983,3157049
2000-01-12,499.428009,499.428009,499.428009,499.428009,212.179169,4057757
2000-01-13,498.880005,498.880005,498.880005,498.880005,211.94641099999998,9306982
2000-01-14,497.23300199999994,497.23300199999994,497.23300199999994,497.23300199999994,211.246704,9781850
2000-01-17,489.549011,489.549011,489.549011,489.549011,207.98216200000002,6382817
2000-01-18,483.51199299999996,483.51199299999996,483.51199299999996,483.51199299999996,205.417358,5423456
2000-01-19,491.743988,491.743988,491.743988,491.743988,208.914764,4776812
2000-01-20,470.339996,470.339996,470.339996,470.339996,199.82135,11712419
2000-01-21,463.20599400000003,463.20599400000003,463.20599400000003,463.20599400000003,196.790482,5870036
2000-01-24,478.02398700000003,478.02398700000003,478.02398700000003,478.02398700000003,203.085846,8863400
2000-01-25,482.415009,482.415009,482.415009,482.415009,204.95137,3206697
2000-01-26,482.963013,482.963013,482.963013,482.963013,205.18421899999998,10555527
2000-01-27,477.47500599999995,477.47500599999995,477.47500599999995,477.47500599999995,202.85253899999998,2942630
2000-01-28,480.21899400000007,480.21899400000007,480.21899400000007,480.21899400000007,204.018356,6568850
2000-01-31,466.497986,466.497986,466.497986,466.497986,198.18911699999998,2028874
2000-02-01,470.889008,470.889008,470.889008,470.889008,200.054626,7564340
2000-02-02,465.950012,465.950012,465.950012,465.950012,197.956314,3670152
2000-02-03,489.0,489.0,489.0,489.0,207.748947,8033786
2000-02-04,494.48800700000004,494.48800700000004,494.48800700000004,494.48800700000004,210.080521,27071425
2000-02-07,495.585999,495.585999,495.585999,495.585999,210.54695099999998,7483341
2000-02-08,546.6270139999999,546.6270139999999,546.6270139999999,546.6270139999999,232.231506,9478991
2000-02-09,530.1619870000001,530.1619870000001,530.1619870000001,530.1619870000001,225.236343,9478991
2000-02-10,518.635986,518.635986,518.635986,518.635986,220.33962999999997,6762650
2000-02-11,547.724976,547.724976,547.724976,547.724976,232.697983,13093841
2000-02-14,509.85501100000005,509.85501100000005,509.85501100000005,509.85501100000005,216.60911600000003,11001879
2000-02-15,501.075012,501.075012,501.075012,501.075012,212.878983,10569552
2000-02-16,518.086975,518.086975,518.086975,518.086975,220.10633900000002,10463285
2000-02-17,527.96698,527.96698,527.96698,527.96698,224.303818,10098683
2000-02-18,518.086975,518.086975,518.086975,518.086975,220.10633900000002,1963981
2000-02-21,514.794983,514.794983,514.794983,514.794983,218.707825,3142154
2000-02-22,520.8319700000001,520.8319700000001,520.8319700000001,520.8319700000001,221.272507,4497365
2000-02-23,520.28302,520.28302,520.28302,520.28302,221.039398,5182587
2000-02-24,528.515991,528.515991,528.515991,528.515991,224.537109,11819032
2000-02-25,540.588989,540.588989,540.588989,540.588989,229.66629,5377451
2000-02-28,538.942993,538.942993,538.942993,538.942993,228.96694900000003,6213210
2000-02-29,538.942993,538.942993,538.942993,538.942993,228.96694900000003,3184084
2000-03-01,549.919983,549.919983,549.919983,549.919983,233.630463,3819925
2000-03-02,552.11499,552.11499,552.11499,552.11499,234.563019,5085638
2000-03-03,576.263,576.263,576.263,576.263,244.822113,10181133
2000-03-06,569.1290280000001,569.1290280000001,569.1290280000001,569.1290280000001,241.79138199999997,3018316
2000-03-07,603.703979,603.703979,603.703979,603.703979,256.480316,17509862
2000-03-08,612.4849849999999,612.4849849999999,612.4849849999999,612.4849849999999,260.210846,10915465
2000-03-09,635.536011,635.536011,635.536011,635.536011,270.003967,14260127
2000-03-10,630.0469969999999,630.0469969999999,630.0469969999999,630.0469969999999,267.67193599999996,14396173
2000-03-13,611.935974,611.935974,611.935974,611.935974,259.9776,4981985
2000-03-14,621.267029,621.267029,621.267029,621.267029,263.941772,3695358
2000-03-15,637.182007,637.182007,637.182007,637.182007,270.70324700000003,9439338
2000-03-16,615.229004,615.229004,615.229004,615.229004,261.37667799999997,9090261
2000-03-17,614.679993,614.679993,614.679993,614.679993,261.143494,7671889
2000-03-20,621.815979,621.815979,621.815979,621.815979,264.175171,2010293
2000-03-21,619.072021,619.072021,619.072021,619.072021,263.00930800000003,4846629
2000-03-22,617.973999,617.973999,617.973999,617.973999,262.542847,2586141
2000-03-23,624.5599980000001,624.5599980000001,624.5599980000001,624.5599980000001,265.34082,4355823
2000-03-24,653.098022,653.098022,653.098022,653.098022,277.465118,7754731
2000-03-27,652.0,652.0,652.0,652.0,276.998627,5191122
2000-03-28,655.2930299999999,655.2930299999999,655.2930299999999,655.2930299999999,278.397644,3072630
2000-03-29,653.098022,653.098022,653.098022,653.098022,277.465118,3138540
2000-03-30,621.815979,621.815979,621.815979,621.815979,264.175171,11395933
2000-03-31,628.950012,628.950012,628.950012,628.950012,267.205963,6280311
2000-04-03,594.9229740000001,594.9229740000001,594.9229740000001,594.9229740000001,252.74971000000002,4813418
2000-04-04,578.4580080000001,578.4580080000001,578.4580080000001,578.4580080000001,245.754669,7591640
2000-04-05,555.9569700000001,555.9569700000001,555.9569700000001,555.9569700000001,236.19525099999998,1278918
2000-04-06,559.7979740000001,559.7979740000001,559.7979740000001,559.7979740000001,237.827011,7924726
2000-04-07,582.299988,582.299988,582.299988,582.299988,247.38697799999997,4010723
2000-04-10,598.7650150000001,598.7650150000001,598.7650150000001,598.7650150000001,254.381973,1311232
2000-04-11,582.848999,582.848999,582.848999,582.848999,247.620117,3743760
2000-04-12,583.39801,583.39801,583.39801,583.39801,247.85342400000002,1652154
2000-04-13,558.151978,558.151978,558.151978,558.151978,237.12776200000002,9741609
2000-04-14,549.919983,549.919983,549.919983,549.919983,233.630463,11745113
2000-04-17,534.0040280000001,534.0040280000001,534.0040280000001,534.0040280000001,226.868668,4054414
2000-04-18,526.320984,526.320984,526.320984,526.320984,223.60455299999998,4041185
2000-04-19,552.664001,552.664001,552.664001,552.664001,234.79624900000002,937142
2000-04-20,566.932983,566.932983,566.932983,566.932983,240.85832200000002,1993946
2000-04-21,566.932983,566.932983,566.932983,566.932983,240.85832200000002,0
2000-04-24,566.932983,566.932983,566.932983,566.932983,240.85832200000002,0
2000-04-25,572.969971,572.969971,572.969971,572.969971,243.42317200000002,4307863
2000-04-26,577.909973,577.909973,577.909973,577.909973,245.52180499999997,3168873
2000-04-27,572.4219969999999,572.4219969999999,572.4219969999999,572.4219969999999,243.190369,2131381
2000-04-28,579.007019,579.007019,579.007019,579.007019,245.987915,2786337
2000-05-01,579.007019,579.007019,579.007019,579.007019,245.987915,0
2000-05-02,580.10498,580.10498,580.10498,580.10498,246.45445299999997,3354515
2000-05-03,575.166016,575.166016,575.166016,575.166016,244.356125,3760079
