Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,971.536987,995.6049800000001,919.583984,932.7919919999999,601.4792480000001,1320334
2000-01-05,920.465027,939.25,912.2470089999999,928.6840210000001,598.830444,1225774
2000-01-06,927.5089720000001,977.4069820000001,916.942993,971.536987,626.462585,2614003
2000-01-07,968.60199,986.213013,965.0789789999999,968.60199,624.570129,2098490
2000-01-10,980.3430179999999,990.3220210000001,972.1240230000001,983.8640140000001,634.411499,1098602
2000-01-11,989.7349849999999,1007.349976,968.60199,985.6259769999999,635.547424,3580471
2000-01-12,962.731018,997.953003,962.731018,992.669983,640.089417,4409419
2000-01-13,992.0830080000001,993.2570189999999,935.728027,941.0109859999999,606.778931,2071385
2000-01-14,935.728027,946.2940060000001,919.291016,936.901978,604.129395,3222843
2000-01-17,934.653992,941.0109859999999,922.8129880000001,929.2709960000001,599.2088620000001,1770795
2000-01-18,930.4439699999999,932.7919919999999,895.8099980000001,901.679993,581.417786,3383122
2000-01-19,898.15802,898.15802,851.195984,879.9600220000001,567.4122309999999,2072516
2000-01-20,863.52301,878.7860109999999,835.932983,859.414001,554.163879,3072132
2000-01-21,882.8950199999999,906.3759769999999,859.414001,886.41803,571.576538,2524139
2000-01-24,902.8549800000001,944.53302,862.935974,922.8129880000001,595.044617,1694852
2000-01-25,908.723999,927.5089720000001,886.1240230000001,904.61499,583.3103639999999,2761403
2000-01-26,906.3759769999999,973.2979740000001,905.203003,960.9699710000001,619.648743,3674233
2000-01-27,943.945984,973.2979740000001,905.203003,937.4890140000001,604.507874,1943929
2000-01-28,963.906006,963.906006,862.935974,896.984009,578.389587,1989453
2000-01-31,911.0729980000001,927.5089720000001,889.939026,897.570984,578.76825,1670323
2000-02-01,901.0930179999999,921.6400150000001,864.1099849999999,908.138,585.582092,3270432
2000-02-02,911.0729980000001,911.0729980000001,860.0009769999999,868.218994,559.841492,2510210
2000-02-03,870.8599849999999,878.198975,848.26001,849.4340210000001,547.7286379999999,2050635
2000-02-04,868.8060300000001,880.546997,833.583984,864.6970210000001,557.570435,2369431
2000-02-07,866.4580080000001,913.4210210000001,860.588013,888.765991,573.0905759999999,1814431
2000-02-08,888.765991,888.765991,805.4069820000001,815.385986,525.773987,3611945
2000-02-09,815.385986,892.288025,815.385986,869.981018,560.977661,5258289
2000-02-10,864.1099849999999,880.546997,863.52301,869.981018,560.977661,1768970
2000-02-11,864.1099849999999,869.3930050000001,811.278015,827.715027,533.723938,5903200
2000-02-14,830.973999,833.583984,814.2130129999999,824.192017,531.452454,1032814
2000-02-15,820.669983,851.195984,798.362976,805.9940190000001,519.717834,2199296
2000-02-16,826.539978,832.445007,783.687012,801.2969969999999,516.689087,2930828
2000-02-17,797.4229740000001,842.97699,797.4229740000001,822.43103,530.316833,4307148
2000-02-18,845.3250119999999,854.7180179999999,824.192017,828.888,534.4804690000001,3169206
2000-02-21,837.97998,857.0659789999999,811.864014,829.474976,534.8587650000001,3471860
2000-02-22,815.973999,853.5440060000001,803.059021,807.755005,520.8536379999999,1826389
2000-02-23,830.356018,856.4790039999999,820.669983,851.78302,549.243347,2507938
